message_id,has_tool_calls,tool_names,timestamp,classification,confidence,label_int,hidden_state,state_name
913,False,[],2026-06-30T16:26:39.378Z,GROUNDED,1.0,3,1,Evidence-Grounded
914,False,[],2026-06-30T16:26:57.191Z,INFERRED,0.9,4,0,Active Reasoning
915,False,[],2026-06-30T16:28:06.866Z,INFERRED,0.9,4,1,Evidence-Grounded
916,False,[],2026-06-30T16:29:06.666Z,GROUNDED,0.9,3,0,Active Reasoning
917,False,[],2026-06-30T16:30:05.339Z,GROUNDED,1.0,3,1,Evidence-Grounded
918,False,[],2026-06-30T16:31:00.145Z,INFERRED,0.9,4,0,Active Reasoning
919,False,[],2026-06-30T16:32:55.151Z,ACTION,1.0,0,1,Evidence-Grounded
920,False,[],2026-06-30T16:34:53.692Z,ACTION,1.0,0,0,Active Reasoning
921,False,[],2026-06-30T16:35:17.811Z,INFERRED,0.9,4,1,Evidence-Grounded
922,False,[],2026-06-30T16:35:38.893Z,GROUNDED,0.9,3,0,Active Reasoning
923,False,[],2026-06-30T16:36:35.369Z,ACTION,1.0,0,1,Evidence-Grounded
924,False,[],2026-06-30T16:38:27.616Z,INFERRED,0.9,4,0,Active Reasoning
925,False,[],2026-06-30T16:40:03.070Z,ACTION,1.0,0,1,Evidence-Grounded
926,False,[],2026-06-30T16:40:37.776Z,MIXED,0.9,5,0,Active Reasoning
927,False,[],2026-06-30T16:41:32.344Z,ACTION,1.0,0,1,Evidence-Grounded
928,False,[],2026-06-30T16:41:56.035Z,GROUNDED,1.0,3,0,Active Reasoning
929,False,[],2026-06-30T16:42:19.194Z,GROUNDED,1.0,3,1,Evidence-Grounded
930,False,[],2026-06-30T16:43:27.460Z,CORRECTING,1.0,2,2,Execution/Drift
931,False,[],2026-06-30T16:44:26.613Z,GROUNDED,1.0,3,2,Execution/Drift
932,False,[],2026-06-30T16:47:20.511Z,INFERRED,0.9,4,2,Execution/Drift
933,False,[],2026-06-30T16:48:11.210Z,ACTION,1.0,0,2,Execution/Drift
934,False,[],2026-06-30T16:48:29.092Z,ACTION,0.9,0,0,Active Reasoning
935,False,[],2026-06-30T16:48:59.387Z,GROUNDED,1.0,3,1,Evidence-Grounded
936,False,[],2026-06-30T16:49:52.044Z,GROUNDED,1.0,3,0,Active Reasoning
937,False,[],2026-06-30T16:50:34.814Z,INFERRED,0.9,4,1,Evidence-Grounded
938,False,[],2026-06-30T16:54:30.591Z,GROUNDED,1.0,3,0,Active Reasoning
939,False,[],2026-06-30T17:01:32.865Z,GROUNDED,1.0,3,1,Evidence-Grounded
940,False,[],2026-06-30T17:03:48.158Z,GROUNDED,0.9,3,0,Active Reasoning
941,False,[],2026-06-30T17:05:29.206Z,CORRECTING,1.0,2,1,Evidence-Grounded
942,False,[],2026-06-30T17:05:55.889Z,MIXED,0.9,5,0,Active Reasoning
943,False,[],2026-06-30T17:06:49.198Z,GROUNDED,1.0,3,1,Evidence-Grounded
944,False,[],2026-06-30T17:07:23.597Z,GROUNDED,1.0,3,0,Active Reasoning
945,False,[],2026-06-30T17:09:05.805Z,GROUNDED,1.0,3,1,Evidence-Grounded
946,False,[],2026-06-30T17:10:07.264Z,INFERRED,0.9,4,0,Active Reasoning
947,False,[],2026-06-30T17:11:10.084Z,GROUNDED,1.0,3,1,Evidence-Grounded
948,False,[],2026-06-30T17:14:00.643Z,INFERRED,0.9,4,0,Active Reasoning
949,False,[],2026-06-30T17:15:08.626Z,INFERRED,0.9,4,1,Evidence-Grounded
950,False,[],2026-06-30T18:05:19.382Z,ACTION,1.0,0,0,Active Reasoning
951,False,[],2026-06-30T18:05:31.884Z,GROUNDED,1.0,3,1,Evidence-Grounded
952,False,[],2026-06-30T18:14:17.834Z,GROUNDED,1.0,3,0,Active Reasoning
953,False,[],2026-06-30T18:15:47.525Z,GROUNDED,0.95,3,1,Evidence-Grounded
954,False,[],2026-06-30T18:18:54.225Z,CORRECTING,1.0,2,2,Execution/Drift
955,False,[],2026-06-30T18:20:07.384Z,CORRECTING,1.0,2,2,Execution/Drift
956,False,[],2026-06-30T18:21:50.803Z,INFERRED,0.9,4,0,Active Reasoning
957,False,[],2026-06-30T18:22:23.990Z,GROUNDED,1.0,3,1,Evidence-Grounded
958,False,[],2026-06-30T18:23:00.878Z,GROUNDED,1.0,3,0,Active Reasoning
959,False,[],2026-06-30T18:23:30.478Z,GROUNDED,0.95,3,1,Evidence-Grounded
960,False,[],2026-06-30T18:24:01.515Z,GROUNDED,0.9,3,0,Active Reasoning
961,False,[],2026-06-30T18:24:25.828Z,GROUNDED,1.0,3,1,Evidence-Grounded
962,False,[],2026-06-30T18:25:11.317Z,INFERRED,0.8,4,0,Active Reasoning
963,False,[],2026-06-30T18:25:42.219Z,GROUNDED,1.0,3,1,Evidence-Grounded
964,False,[],2026-06-30T18:27:13.749Z,GROUNDED,1.0,3,0,Active Reasoning
965,False,[],2026-06-30T18:28:23.724Z,GROUNDED,1.0,3,1,Evidence-Grounded
966,False,[],2026-06-30T18:28:52.705Z,GROUNDED,1.0,3,0,Active Reasoning
967,False,[],2026-06-30T18:29:24.971Z,GROUNDED,0.95,3,1,Evidence-Grounded
968,False,[],2026-06-30T18:30:00.074Z,GROUNDED,1.0,3,0,Active Reasoning
969,False,[],2026-06-30T20:44:04.937Z,GROUNDED,1.0,3,1,Evidence-Grounded
970,False,[],2026-06-30T22:01:40.666Z,GROUNDED,1.0,3,0,Active Reasoning
971,False,[],2026-06-30T22:02:31.527Z,INFERRED,0.9,4,1,Evidence-Grounded
972,False,[],2026-06-30T22:04:39.717Z,INFERRED,0.9,4,0,Active Reasoning
973,False,[],2026-06-30T22:05:51.424Z,ACTION,0.9,0,1,Evidence-Grounded
974,False,[],2026-06-30T22:06:09.212Z,GROUNDED,1.0,3,0,Active Reasoning
975,False,[],2026-06-30T22:08:54.145Z,GROUNDED,0.95,3,1,Evidence-Grounded
976,False,[],2026-07-01T00:22:00.015Z,GROUNDED,1.0,3,0,Active Reasoning
977,False,[],2026-07-01T00:43:40.618Z,ACTION,1.0,0,1,Evidence-Grounded
978,False,[],2026-07-01T00:44:24.138Z,INFERRED,0.9,4,0,Active Reasoning
979,False,[],2026-07-01T00:45:30.412Z,GROUNDED,0.95,3,1,Evidence-Grounded
980,False,[],2026-07-01T00:46:30.811Z,MIXED,0.9,5,0,Active Reasoning
981,False,[],2026-07-01T00:47:30.004Z,GROUNDED,1.0,3,1,Evidence-Grounded
982,False,[],2026-07-01T00:56:29.209Z,INFERRED,0.9,4,0,Active Reasoning
983,False,[],2026-07-01T00:56:51.026Z,GROUNDED,1.0,3,1,Evidence-Grounded
984,False,[],2026-07-01T00:57:15.125Z,GROUNDED,1.0,3,0,Active Reasoning
985,False,[],2026-07-01T00:58:36.514Z,INFERRED,0.9,4,1,Evidence-Grounded
986,False,[],2026-07-01T01:01:28.352Z,INFERRED,0.9,4,0,Active Reasoning
987,False,[],2026-07-01T01:03:26.135Z,GROUNDED,1.0,3,1,Evidence-Grounded
988,False,[],2026-07-01T01:03:57.031Z,GROUNDED,1.0,3,0,Active Reasoning
989,False,[],2026-07-01T01:04:18.432Z,GROUNDED,1.0,3,1,Evidence-Grounded
990,False,[],2026-07-01T01:04:38.609Z,INFERRED,0.9,4,0,Active Reasoning
991,False,[],2026-07-01T01:13:14.402Z,GROUNDED,1.0,3,1,Evidence-Grounded
992,False,[],2026-07-01T01:13:57.233Z,MIXED,0.9,5,0,Active Reasoning
993,False,[],2026-07-01T04:10:01.987Z,ACTION,0.9,0,1,Evidence-Grounded
994,False,[],2026-07-01T04:10:45.395Z,GROUNDED,0.9,3,0,Active Reasoning
995,False,[],2026-07-01T13:09:25.023Z,GROUNDED,1.0,3,1,Evidence-Grounded
996,False,[],2026-07-01T13:10:09.862Z,MIXED,0.9,5,0,Active Reasoning
997,False,[],2026-07-01T13:10:47.634Z,INFERRED,0.9,4,1,Evidence-Grounded
998,False,[],2026-07-01T13:11:59.730Z,GROUNDED,1.0,3,0,Active Reasoning
999,False,[],2026-07-01T13:15:09.809Z,ACTION,1.0,0,1,Evidence-Grounded
1000,False,[],2026-07-01T13:16:49.902Z,INFERRED,0.9,4,0,Active Reasoning
1001,False,[],2026-07-01T13:17:39.968Z,INFERRED,0.9,4,1,Evidence-Grounded
1002,False,[],2026-07-01T13:21:11.635Z,ACTION,1.0,0,2,Execution/Drift
1003,False,[],2026-07-01T13:21:53.559Z,GROUNDED,1.0,3,0,Active Reasoning
1004,False,[],2026-07-01T21:16:37.649Z,GROUNDED,1.0,3,1,Evidence-Grounded
1005,False,[],2026-07-01T21:17:09.176Z,ACTION,1.0,0,0,Active Reasoning
1006,False,[],2026-07-01T21:17:49.817Z,INFERRED,0.9,4,1,Evidence-Grounded
1007,False,[],2026-07-01T21:18:05.071Z,ASSERTED,0.9,1,0,Active Reasoning
1008,False,[],2026-07-01T21:18:49.563Z,GROUNDED,0.95,3,1,Evidence-Grounded
1009,False,[],2026-07-01T21:20:17.770Z,INFERRED,0.9,4,0,Active Reasoning
1010,False,[],2026-07-01T21:23:14.078Z,GROUNDED,1.0,3,1,Evidence-Grounded
1011,False,[],2026-07-01T21:25:12.338Z,GROUNDED,1.0,3,0,Active Reasoning
1012,False,[],2026-07-01T21:28:43.328Z,GROUNDED,0.95,3,1,Evidence-Grounded
1013,False,[],2026-07-01T22:56:48.750Z,GROUNDED,1.0,3,0,Active Reasoning
1014,False,[],2026-07-02T09:56:31.940Z,GROUNDED,1.0,3,1,Evidence-Grounded
1015,False,[],2026-07-02T09:57:29.535Z,GROUNDED,1.0,3,0,Active Reasoning
1016,False,[],2026-07-02T09:57:56.736Z,INFERRED,0.9,4,1,Evidence-Grounded
1017,False,[],2026-07-02T09:59:49.856Z,ACTION,1.0,0,0,Active Reasoning
1018,False,[],2026-07-02T10:00:23.366Z,GROUNDED,1.0,3,1,Evidence-Grounded
1019,False,[],2026-07-02T10:01:03.274Z,GROUNDED,1.0,3,0,Active Reasoning
1020,False,[],2026-07-02T10:02:15.480Z,ACTION,0.9,0,1,Evidence-Grounded
1021,False,[],2026-07-02T10:04:49.046Z,GROUNDED,0.9,3,0,Active Reasoning
1022,False,[],2026-07-02T10:05:00.294Z,GROUNDED,0.9,3,1,Evidence-Grounded
1023,False,[],2026-07-02T10:07:59.401Z,GROUNDED,1.0,3,0,Active Reasoning
1024,False,[],2026-07-02T10:09:44.765Z,INFERRED,0.9,4,1,Evidence-Grounded
1025,False,[],2026-07-02T10:10:24.749Z,GROUNDED,1.0,3,0,Active Reasoning
1026,False,[],2026-07-02T10:11:00.918Z,INFERRED,0.9,4,1,Evidence-Grounded
1027,False,[],2026-07-02T10:12:08.391Z,INFERRED,0.9,4,0,Active Reasoning
1028,False,[],2026-07-02T10:13:13.602Z,ACTION,0.9,0,1,Evidence-Grounded
1029,False,[],2026-07-02T10:14:08.958Z,GROUNDED,1.0,3,0,Active Reasoning
1030,False,[],2026-07-02T10:16:21.193Z,ACTION,1.0,0,1,Evidence-Grounded
1031,False,[],2026-07-02T10:16:41.946Z,MIXED,0.9,5,0,Active Reasoning
1032,False,[],2026-07-02T10:17:56.546Z,INFERRED,0.9,4,1,Evidence-Grounded
1033,False,[],2026-07-02T10:23:02.242Z,INFERRED,0.9,4,0,Active Reasoning
1034,False,[],2026-07-02T10:23:34.057Z,ACTION,1.0,0,1,Evidence-Grounded
1035,False,[],2026-07-02T10:24:49.077Z,GROUNDED,1.0,3,0,Active Reasoning
1036,False,[],2026-07-02T10:25:56.116Z,CORRECTING,0.9,2,1,Evidence-Grounded
1037,False,[],2026-07-02T10:36:42.736Z,INFERRED,0.9,4,0,Active Reasoning
1038,False,[],2026-07-02T10:39:39.120Z,INFERRED,0.9,4,1,Evidence-Grounded
1039,False,[],2026-07-02T10:41:11.088Z,INFERRED,0.9,4,0,Active Reasoning
1040,False,[],2026-07-02T10:42:48.360Z,GROUNDED,1.0,3,1,Evidence-Grounded
1041,False,[],2026-07-02T10:43:38.121Z,GROUNDED,1.0,3,0,Active Reasoning
1042,False,[],2026-07-02T10:44:55.624Z,GROUNDED,0.95,3,1,Evidence-Grounded
1043,False,[],2026-07-02T10:46:49.879Z,INFERRED,0.9,4,0,Active Reasoning
1044,False,[],2026-07-02T10:51:28.186Z,ACTION,1.0,0,1,Evidence-Grounded
1045,False,[],2026-07-02T10:51:37.546Z,ASSERTED,0.9,1,0,Active Reasoning
1046,False,[],2026-07-02T10:52:30.106Z,GROUNDED,1.0,3,1,Evidence-Grounded
1047,False,[],2026-07-02T10:54:06.366Z,INFERRED,0.9,4,0,Active Reasoning
1048,False,[],2026-07-02T10:54:59.454Z,GROUNDED,1.0,3,1,Evidence-Grounded
1049,False,[],2026-07-02T10:56:23.453Z,GROUNDED,1.0,3,0,Active Reasoning
1050,False,[],2026-07-02T10:58:23.508Z,GROUNDED,1.0,3,1,Evidence-Grounded
1051,False,[],2026-07-02T10:58:48.087Z,GROUNDED,1.0,3,0,Active Reasoning
1052,False,[],2026-07-02T15:03:53.398Z,GROUNDED,1.0,3,1,Evidence-Grounded
1053,False,[],2026-07-02T15:05:51.821Z,GROUNDED,1.0,3,0,Active Reasoning
1054,False,[],2026-07-02T23:16:15.875Z,GROUNDED,1.0,3,1,Evidence-Grounded
1055,False,[],2026-07-02T23:16:49.910Z,GROUNDED,1.0,3,0,Active Reasoning
1056,False,[],2026-07-02T23:19:06.005Z,INFERRED,0.9,4,1,Evidence-Grounded
1057,False,[],2026-07-02T23:19:56.774Z,ACTION,1.0,0,2,Execution/Drift
1058,False,[],2026-07-02T23:20:37.037Z,ACTION,0.9,0,2,Execution/Drift
1059,False,[],2026-07-02T23:23:26.140Z,ASSERTED,0.9,1,2,Execution/Drift
1060,False,[],2026-07-02T23:24:02.909Z,ACTION,1.0,0,2,Execution/Drift
1061,False,[],2026-07-02T23:25:28.629Z,CORRECTING,1.0,2,2,Execution/Drift
1062,False,[],2026-07-02T23:26:12.875Z,GROUNDED,0.95,3,0,Active Reasoning
1063,False,[],2026-07-02T23:29:29.376Z,INFERRED,0.9,4,1,Evidence-Grounded
1064,False,[],2026-07-02T23:32:11.029Z,ACTION,1.0,0,0,Active Reasoning
1065,False,[],2026-07-02T23:35:11.960Z,INFERRED,0.9,4,1,Evidence-Grounded
1066,False,[],2026-07-02T23:37:00.393Z,GROUNDED,0.95,3,0,Active Reasoning
1067,False,[],2026-07-02T23:37:58.855Z,GROUNDED,1.0,3,1,Evidence-Grounded
1068,False,[],2026-07-02T23:39:33.714Z,ASSERTED,0.9,1,0,Active Reasoning
1069,False,[],2026-07-02T23:40:21.548Z,INFERRED,0.9,4,1,Evidence-Grounded
1070,False,[],2026-07-03T01:01:18.885Z,GROUNDED,1.0,3,0,Active Reasoning
1071,False,[],2026-07-03T18:22:23.753Z,GROUNDED,1.0,3,1,Evidence-Grounded
1072,False,[],2026-07-03T18:23:37.999Z,GROUNDED,1.0,3,0,Active Reasoning
1073,False,[],2026-07-03T18:24:22.005Z,GROUNDED,1.0,3,1,Evidence-Grounded
1074,False,[],2026-07-04T09:52:01.252Z,GROUNDED,1.0,3,0,Active Reasoning
1075,False,[],2026-07-04T09:56:29.748Z,GROUNDED,1.0,3,1,Evidence-Grounded
1076,False,[],2026-07-04T09:56:45.575Z,GROUNDED,1.0,3,0,Active Reasoning
1077,False,[],2026-07-04T09:57:46.179Z,GROUNDED,0.9,3,1,Evidence-Grounded
1078,False,[],2026-07-04T09:58:12.332Z,GROUNDED,1.0,3,0,Active Reasoning
1079,False,[],2026-07-04T10:41:27.479Z,GROUNDED,1.0,3,1,Evidence-Grounded
1080,False,[],2026-07-04T10:42:58.646Z,GROUNDED,0.9,3,0,Active Reasoning
1081,False,[],2026-07-04T10:44:24.325Z,GROUNDED,1.0,3,1,Evidence-Grounded
1082,False,[],2026-07-04T10:45:14.041Z,ACTION,1.0,0,2,Execution/Drift
1083,False,[],2026-07-04T10:45:30.439Z,ASSERTED,0.9,1,2,Execution/Drift
1084,False,[],2026-07-04T19:06:00.755Z,GROUNDED,1.0,3,0,Active Reasoning
1085,False,[],2026-07-06T20:30:34.312Z,GROUNDED,1.0,3,1,Evidence-Grounded
1086,False,[],2026-07-06T20:31:14.022Z,GROUNDED,1.0,3,0,Active Reasoning
1087,False,[],2026-07-06T20:33:01.931Z,GROUNDED,1.0,3,1,Evidence-Grounded
1088,False,[],2026-07-06T20:36:08.531Z,INFERRED,0.9,4,0,Active Reasoning
1089,False,[],2026-07-06T20:36:37.736Z,GROUNDED,1.0,3,1,Evidence-Grounded
1090,False,[],2026-07-06T20:41:07.418Z,GROUNDED,1.0,3,0,Active Reasoning
1091,False,[],2026-07-06T20:51:30.425Z,INFERRED,0.9,4,1,Evidence-Grounded
1092,False,[],2026-07-06T20:54:57.035Z,INFERRED,0.9,4,0,Active Reasoning
1093,False,[],2026-07-06T21:06:51.148Z,GROUNDED,0.9,3,1,Evidence-Grounded
1094,False,[],2026-07-06T21:08:11.253Z,INFERRED,0.9,4,0,Active Reasoning
1095,False,[],2026-07-06T21:08:40.922Z,INFERRED,0.9,4,1,Evidence-Grounded
1096,False,[],2026-07-06T21:09:39.810Z,INFERRED,0.9,4,0,Active Reasoning
1097,False,[],2026-07-06T21:09:57.871Z,GROUNDED,0.9,3,1,Evidence-Grounded
1098,False,[],2026-07-06T21:10:00.879Z,GROUNDED,0.9,3,0,Active Reasoning
1099,False,[],2026-07-06T21:11:26.377Z,INFERRED,0.9,4,1,Evidence-Grounded
1100,False,[],2026-07-06T21:14:57.011Z,ACTION,1.0,0,0,Active Reasoning
1101,False,[],2026-07-06T21:15:33.190Z,GROUNDED,1.0,3,1,Evidence-Grounded
1102,False,[],2026-07-06T21:16:18.550Z,GROUNDED,0.9,3,0,Active Reasoning
1103,False,[],2026-07-06T21:17:02.829Z,INFERRED,0.9,4,1,Evidence-Grounded
1104,False,[],2026-07-06T21:32:28.250Z,INFERRED,0.9,4,0,Active Reasoning
1105,False,[],2026-07-06T21:32:30.540Z,GROUNDED,0.9,3,1,Evidence-Grounded
1106,False,[],2026-07-07T09:29:48.004Z,GROUNDED,1.0,3,0,Active Reasoning
1107,False,[],2026-07-07T12:44:12.651Z,ACTION,1.0,0,1,Evidence-Grounded
1108,False,[],2026-07-07T13:08:46.048Z,ACTION,1.0,0,0,Active Reasoning
1109,False,[],2026-07-07T13:10:29.238Z,GROUNDED,0.9,3,1,Evidence-Grounded
1110,False,[],2026-07-07T13:16:53.193Z,INFERRED,0.9,4,0,Active Reasoning
1111,False,[],2026-07-07T13:17:54.840Z,GROUNDED,1.0,3,1,Evidence-Grounded
1112,False,[],2026-07-07T13:20:58.282Z,INFERRED,0.9,4,0,Active Reasoning
1113,False,[],2026-07-07T13:22:20.684Z,GROUNDED,0.9,3,1,Evidence-Grounded
1114,False,[],2026-07-07T13:24:29.350Z,MIXED,0.9,5,0,Active Reasoning
1115,False,[],2026-07-07T13:25:20.352Z,GROUNDED,0.9,3,1,Evidence-Grounded
1116,False,[],2026-07-07T13:26:57.173Z,ACTION,1.0,0,0,Active Reasoning
1117,False,[],2026-07-07T13:27:39.901Z,GROUNDED,1.0,3,1,Evidence-Grounded
1118,False,[],2026-07-07T13:36:07.768Z,GROUNDED,1.0,3,0,Active Reasoning
1119,False,[],2026-07-07T13:37:26.231Z,INFERRED,0.9,4,1,Evidence-Grounded
1120,False,[],2026-07-07T13:41:00.967Z,ACTION,0.9,0,0,Active Reasoning
1121,False,[],2026-07-07T13:42:30.491Z,GROUNDED,0.95,3,1,Evidence-Grounded
1122,False,[],2026-07-07T13:43:57.162Z,ACTION,0.9,0,0,Active Reasoning
1123,False,[],2026-07-07T13:44:45.419Z,INFERRED,0.9,4,1,Evidence-Grounded
1124,False,[],2026-07-07T13:49:07.544Z,INFERRED,0.9,4,0,Active Reasoning
1125,False,[],2026-07-07T13:49:34.554Z,ACTION,1.0,0,1,Evidence-Grounded
1126,False,[],2026-07-07T13:50:09.601Z,GROUNDED,1.0,3,0,Active Reasoning
1127,False,[],2026-07-07T13:51:17.045Z,GROUNDED,1.0,3,1,Evidence-Grounded
1128,False,[],2026-07-07T13:52:13.900Z,GROUNDED,1.0,3,0,Active Reasoning
1129,False,[],2026-07-07T13:53:38.005Z,INFERRED,0.9,4,1,Evidence-Grounded
1130,False,[],2026-07-07T13:54:09.795Z,INFERRED,0.8,4,0,Active Reasoning
1131,False,[],2026-07-07T13:54:32.770Z,INFERRED,0.8,4,1,Evidence-Grounded
1132,False,[],2026-07-07T13:56:51.980Z,INFERRED,0.9,4,0,Active Reasoning
1133,False,[],2026-07-07T13:58:24.515Z,INFERRED,0.9,4,1,Evidence-Grounded
1134,False,[],2026-07-07T13:59:26.086Z,ACTION,0.9,0,2,Execution/Drift
1135,False,[],2026-07-07T14:01:55.199Z,CORRECTING,0.95,2,2,Execution/Drift
1136,False,[],2026-07-07T21:08:16.486Z,ASSERTED,1.0,1,2,Execution/Drift
1137,False,[],2026-07-07T21:08:51.668Z,ACTION,1.0,0,2,Execution/Drift
1138,False,[],2026-07-07T21:09:25.084Z,ACTION,1.0,0,2,Execution/Drift
1139,False,[],2026-07-07T21:09:29.631Z,ACTION,1.0,0,2,Execution/Drift
1140,False,[],2026-07-07T21:10:12.566Z,ACTION,1.0,0,0,Active Reasoning
1141,False,[],2026-07-07T21:11:12.614Z,GROUNDED,1.0,3,1,Evidence-Grounded
1142,False,[],2026-07-07T21:15:04.325Z,ASSERTED,0.9,1,0,Active Reasoning
1143,False,[],2026-07-07T21:16:31.035Z,INFERRED,0.9,4,1,Evidence-Grounded
1144,False,[],2026-07-07T21:16:51.028Z,ACTION,0.9,0,0,Active Reasoning
1145,False,[],2026-07-07T21:36:31.030Z,INFERRED,0.9,4,1,Evidence-Grounded
1146,False,[],2026-07-07T21:47:17.205Z,ACTION,1.0,0,0,Active Reasoning
1147,False,[],2026-07-12T19:23:21.986Z,GROUNDED,1.0,3,1,Evidence-Grounded
1148,False,[],2026-07-12T19:24:36.382Z,GROUNDED,1.0,3,0,Active Reasoning
1149,False,[],2026-07-12T19:52:36.463Z,GROUNDED,1.0,3,1,Evidence-Grounded
1150,False,[],2026-07-12T19:53:36.589Z,GROUNDED,1.0,3,0,Active Reasoning
1151,False,[],2026-07-12T19:55:03.448Z,INFERRED,0.9,4,1,Evidence-Grounded
1152,False,[],2026-07-12T20:05:07.339Z,ACTION,0.9,0,0,Active Reasoning
1153,False,[],2026-07-12T20:05:55.265Z,ACTION,0.9,0,1,Evidence-Grounded
1154,False,[],2026-07-12T20:09:02.282Z,GROUNDED,1.0,3,0,Active Reasoning
1155,False,[],2026-07-12T20:10:58.437Z,GROUNDED,1.0,3,1,Evidence-Grounded
1156,False,[],2026-07-12T20:13:55.158Z,GROUNDED,0.9,3,0,Active Reasoning
1157,False,[],2026-07-12T20:16:35.722Z,GROUNDED,0.95,3,1,Evidence-Grounded
1158,False,[],2026-07-12T20:21:00.148Z,INFERRED,0.9,4,0,Active Reasoning
1159,False,[],2026-07-12T20:21:44.806Z,GROUNDED,1.0,3,1,Evidence-Grounded
1160,False,[],2026-07-12T20:27:10.676Z,INFERRED,0.9,4,0,Active Reasoning
1161,False,[],2026-07-12T20:27:33.928Z,GROUNDED,0.95,3,1,Evidence-Grounded
1162,False,[],2026-07-12T20:31:14.182Z,CORRECTING,1.0,2,2,Execution/Drift
1163,False,[],2026-07-12T20:33:38.256Z,INFERRED,0.9,4,2,Execution/Drift
1164,False,[],2026-07-12T20:35:59.324Z,CORRECTING,1.0,2,2,Execution/Drift
1165,False,[],2026-07-12T20:36:55.917Z,ACTION,0.9,0,2,Execution/Drift
1166,False,[],2026-07-12T20:37:06.103Z,ACTION,1.0,0,2,Execution/Drift
1167,False,[],2026-07-12T20:37:46.792Z,ACTION,1.0,0,2,Execution/Drift
1168,False,[],2026-07-12T20:38:20.437Z,ACTION,1.0,0,2,Execution/Drift
1169,False,[],2026-07-12T20:38:52.458Z,GROUNDED,1.0,3,0,Active Reasoning
1170,False,[],2026-07-12T20:42:13.762Z,INFERRED,0.9,4,1,Evidence-Grounded
1171,False,[],2026-07-12T20:42:35.950Z,GROUNDED,0.9,3,0,Active Reasoning
1172,False,[],2026-07-12T20:45:07.288Z,INFERRED,0.9,4,1,Evidence-Grounded
1173,False,[],2026-07-12T20:48:04.645Z,GROUNDED,1.0,3,0,Active Reasoning
1174,False,[],2026-07-12T20:49:58.496Z,INFERRED,0.9,4,1,Evidence-Grounded
1175,False,[],2026-07-12T20:51:41.606Z,INFERRED,0.9,4,0,Active Reasoning
1176,False,[],2026-07-12T20:52:11.405Z,GROUNDED,0.95,3,1,Evidence-Grounded
1177,False,[],2026-07-12T20:52:47.663Z,ACTION,1.0,0,2,Execution/Drift
1178,False,[],2026-07-12T20:53:06.396Z,ACTION,1.0,0,2,Execution/Drift
1179,False,[],2026-07-12T20:53:27.824Z,INFERRED,0.9,4,2,Execution/Drift
1180,False,[],2026-07-12T20:54:39.980Z,CORRECTING,1.0,2,2,Execution/Drift
1181,False,[],2026-07-12T20:54:59.392Z,GROUNDED,1.0,3,2,Execution/Drift
1182,False,[],2026-07-12T20:56:04.380Z,INFERRED,0.9,4,2,Execution/Drift
1183,False,[],2026-07-12T20:56:26.756Z,CORRECTING,1.0,2,2,Execution/Drift
1184,False,[],2026-07-12T20:59:11.144Z,GROUNDED,1.0,3,2,Execution/Drift
1185,False,[],2026-07-12T20:59:22.105Z,INFERRED,0.8,4,2,Execution/Drift
1186,False,[],2026-07-12T21:02:35.977Z,CORRECTING,1.0,2,2,Execution/Drift
1187,False,[],2026-07-12T21:03:26.955Z,MIXED,0.9,5,2,Execution/Drift
1188,False,[],2026-07-12T21:03:54.094Z,ASSERTED,1.0,1,2,Execution/Drift
1189,False,[],2026-07-12T21:04:19.555Z,ASSERTED,0.9,1,2,Execution/Drift
1190,False,[],2026-07-12T21:04:54.736Z,ACTION,1.0,0,2,Execution/Drift
1191,False,[],2026-07-12T21:05:07.292Z,GROUNDED,1.0,3,2,Execution/Drift
1192,False,[],2026-07-12T21:06:02.873Z,CORRECTING,1.0,2,2,Execution/Drift
1193,False,[],2026-07-12T21:06:14.009Z,GROUNDED,1.0,3,2,Execution/Drift
1194,False,[],2026-07-12T21:09:24.708Z,CORRECTING,0.9,2,2,Execution/Drift
1195,False,[],2026-07-12T21:10:03.008Z,GROUNDED,1.0,3,1,Evidence-Grounded
1196,False,[],2026-07-12T21:10:51.906Z,INFERRED,0.9,4,0,Active Reasoning
1197,False,[],2026-07-12T21:11:38.163Z,GROUNDED,1.0,3,1,Evidence-Grounded
1198,False,[],2026-07-12T21:12:01.625Z,INFERRED,0.9,4,0,Active Reasoning
1199,False,[],2026-07-12T21:12:24.568Z,INFERRED,0.9,4,1,Evidence-Grounded
1200,False,[],2026-07-12T21:13:15.645Z,ASSERTED,0.9,1,0,Active Reasoning
1201,False,[],2026-07-12T21:14:58.117Z,CORRECTING,1.0,2,1,Evidence-Grounded
1202,False,[],2026-07-12T21:16:52.080Z,MIXED,0.9,5,0,Active Reasoning
1203,False,[],2026-07-12T21:19:28.486Z,GROUNDED,0.9,3,1,Evidence-Grounded
1204,False,[],2026-07-12T21:20:38.433Z,GROUNDED,0.9,3,0,Active Reasoning
1205,False,[],2026-07-12T21:20:58.542Z,GROUNDED,1.0,3,1,Evidence-Grounded
1206,False,[],2026-07-12T21:21:15.392Z,GROUNDED,0.9,3,0,Active Reasoning
1207,False,[],2026-07-12T21:21:38.639Z,INFERRED,0.9,4,1,Evidence-Grounded
1208,False,[],2026-07-12T21:23:11.092Z,GROUNDED,0.9,3,0,Active Reasoning
1209,False,[],2026-07-12T21:23:49.577Z,GROUNDED,1.0,3,1,Evidence-Grounded
